/usr/local/bin/python3.7 /Users/chervjay/Documents/GitHub/fantasy-fencing/db.py
[2019-09-14 22:08:37] WARNING  | Repechage found, skipping https://www.usfencingresults.org/results/2011-2012/./2012-01-JAN%20NAC/FTEvent_2012Jan13_DV1ME.htm
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['DOSS, David', 'KIMATIAN, Harrison']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['SUH, Jason', 'CUMMINGS, Atticus']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['BORTNIK, Artem', 'RODELL, Clinton']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['TAYLOR, Joe', 'SHORT, Salim']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['SARRETT, Gage', 'GRIFFITHS, Ryan']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['CHMUT, Anton', 'ROTH, Charles']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['HRAPSKY, Ryan', 'LIPTON, Jason']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['HAIDER, Syed Safi', 'BUCKLEY, Michael']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['GRAMS, Steven', 'KUNG, Aidan']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['LOPARCO, Michael', 'CANDREVA, Hunter']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['HENKELS, Jacob', 'LOMBARDO, Theodore']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['ANTEKEIER, Aidan', 'MUNLIN, Donovan']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['BARNHART, William', 'COLE, Elias']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['CHILANA, Udaypaul', 'VAYSBERG, Nathan']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['STUSNICK, Hunter', 'CHAO, Kevin']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['CHO, Jonah', 'TOLKACHEV, Denis']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['LEE, Aaron', 'DRAGONETTI, Walter']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['MAISONET, Hector', 'MADISON, Ethan']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['CARPENTER, Liam', 'GUINAN III, Joseph']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['SIRAND, Luke', 'TIKHOMIROV, Arseni']
[2019-09-14 22:32:21] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['TABLEMAN, Doug', 'CROUSE, Wolfe']
attempt to reinit noninited file
[2019-09-14 22:33:30] DEBUG    | Looking at ./2016.12-DEC-NAC -> https://www.usfencingresults.org/results/2016-2017/./2016.12-DEC-NAC/FTEvent_2016Dec02_DV1ME.htm
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Doss, David', 'Ouimet, Francois']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Stymne, Jakob', 'Chmut, Anton']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Zhang, William', 'Ghazaleh, Thomas Xavier']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Poliner, Jarett', 'Nosil, Andrew']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Candreva, Hunter', 'Shadpoor, Bobak']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Sapienza, Frank', 'Popovici, Stefan']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Lundborg Jr., Tad', 'Corban, Michael']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Barnhart, William', 'Sherrill, Teddy']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['LoParco, Michael', 'Shirey, Daniel']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Cheian, Dinis', 'Guinan III, Joseph']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Zwegers, Alexander', 'Wilson, Ben']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Maurer, Chip', 'Kravitz, Zach']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Sarrett, Gage', 'Zacharakis, Demetri']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Spiteri, Gareth', 'North, Gary']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Decker, Tristan', 'Ntonos, Thrasyvoulos']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Dolgonos, Mark', 'Daroian, Emon']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Lauron, Sean', 'Senseman, Samuel']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Chen, Wesley', 'Cohen, Bennett']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Lee, Andrew', 'Chao, Kevin']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Yamasaki, Kyle', 'Lichten, Keith']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Cole, Elias', 'Buckley, Michael']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Szapary, Tristan', 'Tafoya, Devin']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Bissinger, Michael', 'Shen, Fulun']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Mansoor, Matthew', 'Hurme, Tommi']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Stott, Donovan', 'Carpenter, Liam']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Snider, Jeffrey', 'Munlin, Donovan']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Sullivan, Cameron', 'Facci, Michael']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Brooke, William', 'Adams, Zachary']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Ana, Ionut', 'Petroll, Jared']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Lewis, Kyle', 'Rodell, Clinton']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Ridge, John', 'Sanders, Ian']
[2019-09-14 22:34:09] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Lingvay, Ivan', 'Lange, Henry']
[2019-09-14 22:34:44] DEBUG    | Looking at ./2017.01-JAN-NAC -> https://www.usfencingresults.org/results/2016-2017/./2017.01-JAN-NAC/FTEvent_2017Jan06_DV1ME.htm
attempt to reinit noninited file
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Lipton, Jason', 'Tafoya, Devin']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Arieta, Ryan', 'Sykes, Nyle']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Wojciechowski, Matthew', 'Asher, Jacob']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Stone, Brian', 'North, Gary']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Sirand, Luke', 'Philippine, Thibault']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Fafard, Fynn', 'Chmut, Anton']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Boratin, Morris', 'Anderson, Mathew']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Taylor, Joe', 'Herbst, Eliot']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Trumbull, Emmett', 'Smith, William']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['August, Patrick', 'Khayat, Ziad']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Herbst, Isaac', 'Ahearn, Bryan']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Lauron, Sean', 'Sherrill, Edward']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Faubert, Andy', 'Bogert, James BRETT']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Barr, Davidson', 'Dieck, Julien']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Toltus, Gabriel', 'Wieder, Benjamin']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Culpepper, John', 'Hesslegrave, Porter']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Watrall, Rick', 'Beaulieu, Loic']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Gagnon, Isaac', 'Crotchett, Kaiden']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Doss, David', 'Hsieh Jarov, Seraphim']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Dale, Colin', 'Bekker, Samuel']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Kraft, Dennis', 'Nosil, Andrew']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Datta, Paul', 'Centeno, Dante']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Daroian, Emon', 'Habib, Farooq']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Hanahan, Nicholas', 'Lichten, Keith']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Neu, Matthew', 'Broughton, Josiah']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Nguyen, Ethan', 'Heidecker, Pascal']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Roth, Charles', 'Silver, Cameron']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Nollner, Dakota', 'Silaev, Artyom']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Petroll, Jared', 'Suvorov, Yuly']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Ferre, Loup-Yann', 'Cotter, Alexander']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Post, Jason', 'Yamanaka, Mick']
[2019-09-14 22:35:26] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['Reed, Henry', 'Wilson, Ben']
[2019-09-14 22:37:56] DEBUG    | Looking at ./2017.04-APR-NAC -> https://www.usfencingresults.org/results/2016-2017/./2017.04-APR-NAC/FTEvent_2017Apr21_DV1ME.htm
attempt to reinit noninited file
attempt to reinit noninited file
[2019-09-14 22:38:46] DEBUG    | Looking at ./2017.07-JUL-SN -> https://www.usfencingresults.org/results/2016-2017/./2017.07-JUL-SN/FTEvent_2017Jul01_DV1ME.htm
[2019-09-14 22:40:23] DEBUG    | Looking at ./2017.10-OCT-NAC -> https://www.usfencingresults.org/results/2017-2018/./2017.10-OCT-NAC/FTEvent_2017Oct13_DV1ME.htm
attempt to reinit noninited file
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['BREWER, Andrew', 'SMITH, Justin']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['MACHULSKY, Ned', 'MANDOKI, Sandor']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['GRAB, Ethan', 'WESSEL, Addison']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['HAIDER, Syed Mikail', 'HAN, Matthew']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['POLAKOSKI, David', 'TRUMBULL, Emmett']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['PICARD, Christopher', 'CHERIS, Zachariah']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['YU, Colin', 'BUCKLEY, Michael']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['STUSNICK, Hunter', 'VAYSBERG, Nathan']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['FULMER, Andrew', 'LI, Jason Man Kit']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['COTTER, Alexander', 'RUSSELL, Ben']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['MA, Ark', 'BODON, Michele']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['MOORE, Shomari', 'KELLER, Kai-Moritz']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['KUMASHI, Mihir', 'HILBERT, Xavier']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['MUNLIN, Donovan', 'DECKER, Tristan']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['GERAGHTY, Michael', 'HESSLEGRAVE, Porter']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['VINNITCHOUK, Ted', 'WIEDER, Benjamin']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['RWAMASHONGYE, Alexander', 'ZHANG, William']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['SODERBERG, Alex', 'COLE, Elias']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['KHAYAT, Ziad', 'MCINTYRE, Kendric']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['MATTINGLY, Connor', 'ISRAELIAN, Marat']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['ETCHELL, Thomas', 'EDWARDS, Ethan']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['MASON, Alexander', 'KUSHNERIK, Ethan']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['ADOLPHE, Benjamin', 'SHIFRON, Daniel']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['HADDAD, Justin', 'SLESS, Alexander']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['HSING, Lucas', 'ROTH, Charles']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['BASOK, Daniel', 'BENNION, Michael']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['CHMUT, Anton', 'ZACHARAKIS, Demetri']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['MUFEL, Andrew', 'POULIQUEN, Nicolas']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['GUINAN, Joseph', 'NEU, Matthew']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['VAG-URMINSKY, Paul', 'MALLETTE, Cole']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['GALENO, Alfred', 'RHEA, R. Rob']
[2019-09-14 22:41:06] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['CALDERON, Pablo', 'HANSEN, Jonas']
[2019-09-14 22:41:19] DEBUG    | Looking at ./2017.10-OCT-NAC -> https://www.usfencingresults.org/results/2017-2018/./2017.10-OCT-NAC/FTEvent_2017Oct13_D1AME.htm
[2019-09-14 22:41:45] DEBUG    | Looking at ./2017.10-OCT-NAC -> https://www.usfencingresults.org/results/2017-2018/./2017.10-OCT-NAC/FTEvent_2017Oct13_DV1ME.htm
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['BREWER, Andrew', 'SMITH, Justin']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['MACHULSKY, Ned', 'MANDOKI, Sandor']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['GRAB, Ethan', 'WESSEL, Addison']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['HAIDER, Syed Mikail', 'HAN, Matthew']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['POLAKOSKI, David', 'TRUMBULL, Emmett']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['PICARD, Christopher', 'CHERIS, Zachariah']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['YU, Colin', 'BUCKLEY, Michael']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['STUSNICK, Hunter', 'VAYSBERG, Nathan']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['FULMER, Andrew', 'LI, Jason Man Kit']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['COTTER, Alexander', 'RUSSELL, Ben']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['MA, Ark', 'BODON, Michele']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['MOORE, Shomari', 'KELLER, Kai-Moritz']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['KUMASHI, Mihir', 'HILBERT, Xavier']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['MUNLIN, Donovan', 'DECKER, Tristan']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['GERAGHTY, Michael', 'HESSLEGRAVE, Porter']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['VINNITCHOUK, Ted', 'WIEDER, Benjamin']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['RWAMASHONGYE, Alexander', 'ZHANG, William']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['SODERBERG, Alex', 'COLE, Elias']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['KHAYAT, Ziad', 'MCINTYRE, Kendric']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['MATTINGLY, Connor', 'ISRAELIAN, Marat']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['ETCHELL, Thomas', 'EDWARDS, Ethan']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['MASON, Alexander', 'KUSHNERIK, Ethan']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['ADOLPHE, Benjamin', 'SHIFRON, Daniel']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['HADDAD, Justin', 'SLESS, Alexander']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['HSING, Lucas', 'ROTH, Charles']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['BASOK, Daniel', 'BENNION, Michael']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['CHMUT, Anton', 'ZACHARAKIS, Demetri']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['MUFEL, Andrew', 'POULIQUEN, Nicolas']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['GUINAN, Joseph', 'NEU, Matthew']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['VAG-URMINSKY, Paul', 'MALLETTE, Cole']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['GALENO, Alfred', 'RHEA, R. Rob']
[2019-09-14 22:42:27] ERROR    | not enough values to unpack (expected at least 3, got 2) -> ['CALDERON, Pablo', 'HANSEN, Jonas']
attempt to reinit noninited file
[2019-09-14 22:43:37] DEBUG    | Looking at ./2017.12-DEC-NAC -> https://www.usfencingresults.org/results/2017-2018/./2017.12-DEC-NAC/FTEvent_2017Dec08_DV1ME.htm
[2019-09-14 22:44:17] ERROR    | list index out of range
